 Sl no. District Name         Market Name Commodity Variety       Grade  Min Price (Rs./Quintal)  Max Price (Rs./Quintal)  Modal Price (Rs./Quintal)  Price Date
     58        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2530                     2583                       2530 18 Oct 2021
     59        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     2800                       2650 25 Dec 2021
     60        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 10 Mar 2020
     61        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 14 May 2020
     62        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 16 Nov 2019
     63        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3300                       3000 13 Jan 2020
     64        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2761                     2761                       2761 30 Dec 2021
     65        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3400                       3100 10 Apr 2020
     66        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2900                     3400                       3200 07 Jul 2022
     67        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3100 06 Sep 2021
     68        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 12 Feb 2020
     69        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 17 Feb 2020
     70        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3200 20 Nov 2021
     71        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3200 26 Nov 2021
     72        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     4000                       3200 24 Nov 2021
     73        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3016                     3016                       3016 12 Mar 2022
     74        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3050                     3100                       3050 26 Dec 2023
     75        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3100                     3300                       3200 10 Jul 2021
